ORIGEN,SECTOR,ENTIDAD_UM,SEXO,ENTIDAD_NAC,ENTIDAD_RES,MUNICIPIO_RES,TIPO_PACIENTE,INTUBADO,NEUMONIA,EDAD,NACIONALIDAD,EMBARAZO,HABLA_LENGUA_INDIG,DIABETES,EPOC,ASMA,INMUSUPR,HIPERTENSION,OTRA_COM,CARDIOVASCULAR,OBESIDAD,RENAL_CRONICA,TABAQUISMO,OTRO_CASO,RESULTADO,MIGRANTE,PAIS_NACIONALIDAD,PAIS_ORIGEN,UCI,class
-0.07713396220386451,-0.05465421179355473,0.0103889403538648,0.035206365834764095,0.01747759469939723,0.010917649241160395,0.006831022734099488,0.308632278058299,-0.3085848713546236,-0.16742694889839546,1.0,-0.0173281377613567,0.03506591724971543,-0.015313559118724125,0.003827787512783852,0.016410251387714334,0.021390647759401856,0.020710602028009714,-0.005436283364307759,0.020781677839323137,0.01831482515563429,0.014823398818384383,0.018982833119044425,0.019606111046385672,0.08627789295920565,-0.10336605535075835,0.014185399441783092,0.009090800101046568,0.007795006231743777,-0.30852787144777294,-0.23983693467613013
0.014656197806098876,0.015833763019488068,-0.0016986171825065005,0.009438358037241471,0.6672879133003556,-0.004624718034204442,-0.004573918674354301,-0.017414991217857997,0.01738250353436814,0.010245378365443347,-0.0173281377613567,1.0,0.009230054663700651,0.0006726853903567362,-0.0008304952681126276,-0.0016173778568177176,-0.001946371829822161,-0.0015157042380158636,-0.000845117449937358,-0.0016855980185846392,-0.001790322564358091,-0.001096525737584384,-0.002161116302678482,-0.0025110140913743445,-0.03692784050593445,0.013433823596049964,-0.784406825437965,-0.6133673740974189,-0.41990227848154604,0.0173672985674194,0.012330333263997103
-0.006763754467001457,0.00607331952113758,0.007974540926087726,0.995795896899751,0.016378487721610355,0.008848121351063927,0.004066534854192644,0.10175153489437654,-0.10181026771724618,-0.05459875668590997,0.03506591724971543,0.009230054663700651,1.0,0.014520708217695267,0.01672218314225329,0.019634149281726347,0.020358944482222075,0.017418005392015868,0.017658605417410846,0.01968104508485993,0.017512848067513857,0.01919614764315484,0.018178679922681615,0.013663444577930553,-0.009873227299757575,-0.05013226334948443,-0.008184820948818554,-0.004293571988143052,-0.004824955327638764,-0.10180701184269304,-0.06621622844772591
0.02767608650479379,0.028548417524752644,-0.027620712748363033,0.013831905709239051,-0.017383396293642436,-0.028666772770083213,-0.01866173271698256,-0.02192827726051931,0.02196300319542713,0.00026405598153031505,-0.015313559118724125,0.0006726853903567362,0.014520708217695267,1.0,0.02353306664833908,0.02630929484097622,0.02440133597037844,0.02420598003217464,0.02629097867176952,0.0282611786752184,0.026109294638059725,0.023771581814210224,0.02625084053809009,0.02578398112790376,-0.09853928228782403,0.024885373841982937,-0.007627540452560145,-0.0010605838812887956,0.0003932575721794769,0.02197820210863431,0.007429343723561908
0.020731891224555498,0.010185098966165856,-0.011899436884060841,0.011625620214170643,-0.007545176331733173,-0.013368027775647148,-0.0005042245094315429,0.014054976647076351,-0.014199841015689715,-0.005397436332805303,0.003827787512783852,-0.0008304952681126276,0.01672218314225329,0.02353306664833908,1.0,0.8304239241635519,0.8472714525631482,0.8042496460958791,0.8457411898976848,0.6953288483041506,0.8228910652011484,0.7404354457563548,0.818464945243786,0.7747869807741182,0.013738500120416629,-0.010683153850171904,-0.0009877595908335402,-0.0014294918404827639,-0.00010453170027366354,-0.014155530169362779,-0.008699486854763473
0.015351611344913984,0.007344675149516962,-0.013059684006730249,0.014157860730411491,-0.008139618519569803,-0.014191450899341951,-0.0005135625916368009,0.023713313448039924,-0.023858455579455495,-0.011928932724094666,0.016410251387714334,-0.0016173778568177176,0.019634149281726347,0.02630929484097622,0.8304239241635519,1.0,0.9098489540679587,0.8627199759607641,0.862164508151325,0.7473087144924768,0.8818844546686897,0.7888100372648301,0.879444699035408,0.8287012712345901,0.021173444392098704,-0.01566456853141623,-0.00042529974337014953,-0.0007127481201217739,-0.0013441322492126254,-0.02379582954309247,-0.01977159587269662
0.015481493414504673,0.007961873718242578,-0.01336973328160784,0.014734930062863682,-0.008317925213016384,-0.014422682249338016,-0.0006090104384155355,0.027743569822678876,-0.02788948957870392,-0.01374670007473648,0.021390647759401856,-0.001946371829822161,0.020358944482222075,0.02440133597037844,0.8472714525631482,0.9098489540679587,1.0,0.8890397505263415,0.8746774051883343,0.7582451642892134,0.897497243783462,0.807797689207641,0.896241287568145,0.8477497378849693,0.02172279457483995,-0.017751398638915946,-0.0002157259196458184,-0.0005733206874557635,-0.0012942939643680767,-0.02783866328157889,-0.021450288384124203
0.009683637402690185,0.007949337331143379,-0.017705188891162106,0.01190946942912327,-0.010886384549611067,-0.01877255662974235,-0.0023744632715619537,0.02830424616226936,-0.028308099776562345,-0.01478099600297799,0.020710602028009714,-0.0015157042380158636,0.017418005392015868,0.02420598003217464,0.8042496460958791,0.8627199759607641,0.8890397505263415,1.0,0.8466334881314764,0.7880564955812481,0.8709924125057841,0.7788406313215738,0.8665972529473259,0.8191184908855413,0.02037507704302685,-0.016724422881772755,-0.0006740236721440166,-0.0007894269813447773,-0.000899151944817838,-0.0281298032456366,-0.01899069464844757
0.020378635770358238,0.011481089414199385,-0.014341326839711397,0.01212239968037019,-0.009388765030732679,-0.015563730222021122,0.00033288339738682507,0.011867067954594692,-0.012005508694559927,-0.005415693964585155,-0.005436283364307759,-0.000845117449937358,0.017658605417410846,0.02629097867176952,0.8457411898976848,0.862164508151325,0.8746774051883343,0.8466334881314764,1.0,0.733888761867643,0.8722727088552003,0.7921849752314571,0.8680654945419337,0.8166895054661876,0.012383081045148141,-0.011394770679460648,-0.0009684764550322332,-0.0014604216155183756,-0.001952530885287447,-0.011946854045705387,-0.006764405426113527
-0.0036033255432012194,0.011758200461351948,-0.017028363129358872,0.015201964048492783,-0.010493261693980736,-0.01797101829149158,0.00520116080535166,0.03982569531356265,-0.03998915693378066,-0.024351839976145283,0.020781677839323137,-0.0016855980185846392,0.01968104508485993,0.0282611786752184,0.6953288483041506,0.7473087144924768,0.7582451642892134,0.7880564955812481,0.733888761867643,1.0,0.7802137125767069,0.6866198522622439,0.7619568678838111,0.7187489632427311,0.011057215659136607,-0.017125547798984467,-0.0011618868530371936,-0.0003739074889681074,-0.0004359408320251132,-0.0397925723871615,-0.02064548755240218
0.014380097026854924,0.008134900903140948,-0.011842874424203308,0.012134683325107152,-0.007758899575121718,-0.013315741863541857,0.001732863152907722,0.02760791735095805,-0.027753668486058595,-0.013930732416663042,0.01831482515563429,-0.001790322564358091,0.017512848067513857,0.026109294638059725,0.8228910652011484,0.8818844546686897,0.897497243783462,0.8709924125057841,0.8722727088552003,0.7802137125767069,1.0,0.8113516768357929,0.9078238329449536,0.851128678750975,0.021333033620541987,-0.01724553270709492,-0.00027114044729866855,-0.0006335626454521272,-0.0012480429650959352,-0.027688336431043705,-0.020158592134199276
0.02099121403245308,0.009289151081055437,-0.013033026175602458,0.014022439093115187,-0.007727034955227319,-0.014679302195772124,0.002284073009393007,0.02935722264452099,-0.029497096251711343,-0.016197590482890507,0.014823398818384383,-0.001096525737584384,0.01919614764315484,0.023771581814210224,0.7404354457563548,0.7888100372648301,0.807797689207641,0.7788406313215738,0.7921849752314571,0.6866198522622439,0.8113516768357929,1.0,0.8205929874466512,0.7780403288728197,0.024824443301605357,-0.01788934449931311,-0.0004670855666009804,-0.0007803155623351158,-0.0001863498301781018,-0.029444102665423567,-0.024931285291628805
0.016716902272292927,0.008218983378634092,-0.0120254801547321,0.01270895056669078,-0.007572582658114408,-0.01307423497809001,-0.0005515503261059075,0.02396329294690556,-0.024116885974314082,-0.011439342700374496,0.018982833119044425,-0.002161116302678482,0.018178679922681615,0.02625084053809009,0.818464945243786,0.879444699035408,0.896241287568145,0.8665972529473259,0.8680654945419337,0.7619568678838111,0.9078238329449536,0.8205929874466512,1.0,0.8552850281359928,0.020479397852764297,-0.018281658214356136,0.00036072142167315586,-0.0002647327755676537,0.00022233160452127132,-0.024055819557090005,-0.017848572119153118
0.01624686754064404,0.005831101494339706,-0.00687301391230879,0.008428600425880643,-0.004283201870962251,-0.007878147004391704,-0.0007290814604724676,0.026316888021298397,-0.026455528003272197,-0.013179729697524966,0.019606111046385672,-0.0025110140913743445,0.013663444577930553,0.02578398112790376,0.7747869807741182,0.8287012712345901,0.8477497378849693,0.8191184908855413,0.8166895054661876,0.7187489632427311,0.851128678750975,0.7780403288728197,0.8552850281359928,1.0,0.02095617216227409,-0.019238087901296202,0.0006651845422743417,-0.00010418744424212091,0.00026577798678524133,-0.026407112058682597,-0.019989261056125245
-0.08920230987960542,-0.2864342142262356,-0.015912384929116105,-0.009150102859295656,-0.020443840464842447,-0.015282252404676875,0.01601557561940923,0.2157144557207285,-0.21564384695816705,-0.05698169115531684,0.08627789295920565,-0.03692784050593445,-0.009873227299757575,-0.09853928228782403,0.013738500120416629,0.021173444392098704,0.02172279457483995,0.02037507704302685,0.012383081045148141,0.011057215659136607,0.021333033620541987,0.024824443301605357,0.020479397852764297,0.02095617216227409,1.0,-0.06101849804346089,0.03820980619968514,0.022791145433017454,0.02045638446593093,-0.21569372395453024,-0.10830380198853844
0.04307678454929678,0.02960036268963721,0.017461340996717072,-0.04988717971984572,0.004716261227938973,0.01192739199724078,0.014249203253865873,-0.13878976157382364,0.1387380464192148,0.08548440453702622,-0.10336605535075835,0.013433823596049964,-0.05013226334948443,0.024885373841982937,-0.010683153850171904,-0.01566456853141623,-0.017751398638915946,-0.016724422881772755,-0.011394770679460648,-0.017125547798984467,-0.01724553270709492,-0.01788934449931311,-0.018281658214356136,-0.019238087901296202,-0.06101849804346089,1.0,-0.015881933339227345,-0.008035344439755029,-0.008841568720775468,0.13865381731639798,0.15859599266745558
-0.007486065302481683,-0.01333993241363883,-0.0008061951461217278,-0.008276162997450837,-0.5234251937250178,0.0014760811524011871,0.006490738614328189,0.013558327959612088,-0.013525643487536126,-0.006897902246033438,0.014185399441783092,-0.784406825437965,-0.008184820948818554,-0.007627540452560145,-0.0009877595908335402,-0.00042529974337014953,-0.0002157259196458184,-0.0006740236721440166,-0.0009684764550322332,-0.0011618868530371936,-0.00027114044729866855,-0.0004670855666009804,0.00036072142167315586,0.0006651845422743417,0.03820980619968514,-0.015881933339227345,1.0,0.45823217017071793,0.5390376880187631,-0.013515605647922624,-0.008953403295789636
-0.010627690480543787,-0.007826336952846688,0.005456540204833398,-0.004337451862229906,-0.4092926351452426,0.0072735173824347325,0.0015516974094732592,0.0110718633600404,-0.011056426289159933,-0.006508166132143394,0.009090800101046568,-0.6133673740974189,-0.004293571988143052,-0.0010605838812887956,-0.0014294918404827639,-0.0007127481201217739,-0.0005733206874557635,-0.0007894269813447773,-0.0014604216155183756,-0.0003739074889681074,-0.0006335626454521272,-0.0007803155623351158,-0.0002647327755676537,-0.00010418744424212091,0.022791145433017454,-0.008035344439755029,0.45823217017071793,1.0,0.3429300437155392,-0.011047514694689732,-0.008153935454394638
-0.009991535578788586,-0.00868081298970882,-0.003837105989581359,-0.004981808530850038,-0.2801957151977865,-0.0023604946312576988,9.069636576269601e-05,0.007661747198198117,-0.007645126285629333,-0.003632008947662475,0.007795006231743777,-0.41990227848154604,-0.004824955327638764,0.0003932575721794769,-0.00010453170027366354,-0.0013441322492126254,-0.0012942939643680767,-0.000899151944817838,-0.001952530885287447,-0.0004359408320251132,-0.0012480429650959352,-0.0001863498301781018,0.00022233160452127132,0.00026577798678524133,0.02045638446593093,-0.008841568720775468,0.5390376880187631,0.3429300437155392,1.0,-0.00763980114205754,-0.0038101370122290037
0.22345511003737892,0.09518780125137175,-0.009595671748143629,-0.10236498307546638,-0.013899680969164434,-0.012685105223882161,-0.045170643852231816,-0.9995087684357421,0.9999841502230503,0.40315557141784997,-0.30852787144777294,0.0173672985674194,-0.10180701184269304,0.02197820210863431,-0.014155530169362779,-0.02379582954309247,-0.02783866328157889,-0.0281298032456366,-0.011946854045705387,-0.0397925723871615,-0.027688336431043705,-0.029444102665423567,-0.024055819557090005,-0.026407112058682597,-0.21569372395453024,0.13865381731639798,-0.013515605647922624,-0.011047514694689732,-0.00763980114205754,1.0,0.37206301653997026
0.11828299723236461,0.03982534691717314,-0.006556015007264381,-0.0665479754554894,-0.013049494022541509,-0.0058284232099434265,-0.002670053762961289,-0.37208368865608976,0.3724137426866081,0.22364508220844057,-0.23983693467613013,0.012330333263997103,-0.06621622844772591,0.007429343723561908,-0.008699486854763473,-0.01977159587269662,-0.021450288384124203,-0.01899069464844757,-0.006764405426113527,-0.02064548755240218,-0.020158592134199276,-0.024931285291628805,-0.017848572119153118,-0.019989261056125245,-0.10830380198853844,0.15859599266745558,-0.008953403295789636,-0.008153935454394638,-0.0038101370122290037,0.37206301653997026,1.0
